fecha,hora,temperatura
21/06/2019,10:49:30,35.31
21/06/2019,10:49:32,35.31
21/06/2019,10:49:34,35.31
21/06/2019,10:49:36,35.31
21/06/2019,10:49:38,35.31
21/06/2019,10:49:40,35.31
21/06/2019,10:49:42,35.31
21/06/2019,10:49:44,35.31
21/06/2019,10:49:46,35.31
21/06/2019,10:49:48,35.31
21/06/2019,10:49:50,35.31
21/06/2019,10:49:52,35.31
21/06/2019,10:49:54,35.31
21/06/2019,10:49:56,35.31
21/06/2019,10:49:58,35.31
21/06/2019,10:50:00,35.25
21/06/2019,10:50:02,35.25
21/06/2019,10:50:04,35.31
21/06/2019,10:50:06,35.25
21/06/2019,10:50:08,35.25
21/06/2019,10:50:10,35.25
21/06/2019,10:50:12,35.25
21/06/2019,10:50:14,35.25
21/06/2019,10:50:16,35.25
21/06/2019,10:50:18,35.25
21/06/2019,10:50:20,35.25
21/06/2019,10:50:22,35.25
21/06/2019,10:50:24,35.25
21/06/2019,10:50:26,35.25
21/06/2019,10:50:28,35.25
21/06/2019,10:50:30,35.25
21/06/2019,10:50:32,35.19
21/06/2019,10:50:34,35.25
21/06/2019,10:50:36,35.25
21/06/2019,10:50:38,35.19
21/06/2019,10:50:40,35.25
21/06/2019,10:50:42,35.19
21/06/2019,10:50:44,35.19
21/06/2019,10:50:46,35.25
21/06/2019,10:50:48,35.25
21/06/2019,10:50:50,35.19
21/06/2019,10:50:52,35.19
21/06/2019,10:50:54,35.25
21/06/2019,10:50:56,35.25
21/06/2019,10:50:58,35.25
21/06/2019,10:51:00,35.25
21/06/2019,10:51:02,35.25
21/06/2019,10:51:04,35.25
21/06/2019,10:51:06,35.25
21/06/2019,10:51:08,35.25
21/06/2019,10:51:10,35.25
21/06/2019,10:51:12,35.25
21/06/2019,10:51:14,35.25
21/06/2019,10:51:16,35.25
21/06/2019,10:51:18,35.25
21/06/2019,10:51:20,35.25
21/06/2019,10:51:22,35.25
21/06/2019,10:51:24,35.25
21/06/2019,10:51:26,35.25
21/06/2019,10:51:28,35.25
21/06/2019,10:51:30,35.25
21/06/2019,10:51:32,35.25
21/06/2019,10:51:34,35.25
21/06/2019,10:51:36,35.25
21/06/2019,10:51:38,35.25
21/06/2019,10:51:40,35.25
21/06/2019,10:51:42,35.25
21/06/2019,10:51:44,35.25
21/06/2019,10:51:46,35.25
21/06/2019,10:51:48,35.25
21/06/2019,10:51:50,35.25
21/06/2019,10:51:52,35.25
21/06/2019,10:51:54,35.25
21/06/2019,10:51:56,35.25
21/06/2019,10:51:58,35.25
21/06/2019,10:52:00,35.25
21/06/2019,10:52:02,35.25
21/06/2019,10:52:04,35.25
21/06/2019,10:52:06,35.25
21/06/2019,10:52:08,35.25
21/06/2019,10:52:10,35.25
21/06/2019,10:52:12,35.25
21/06/2019,10:52:14,35.25
21/06/2019,10:52:16,35.25
21/06/2019,10:52:18,35.25
21/06/2019,10:52:20,35.25
21/06/2019,10:52:22,35.25
21/06/2019,10:52:24,35.25
21/06/2019,10:52:26,35.19
21/06/2019,10:52:28,35.19
21/06/2019,10:52:30,35.19
21/06/2019,10:52:32,35.19
21/06/2019,10:52:34,35.19
21/06/2019,10:52:36,35.19
21/06/2019,10:52:38,35.19
21/06/2019,10:52:40,35.19
21/06/2019,10:52:42,35.19
21/06/2019,10:52:44,35.19
21/06/2019,10:52:46,35.19
21/06/2019,10:52:48,35.19
21/06/2019,10:52:50,35.19
21/06/2019,10:52:52,35.19
21/06/2019,10:52:54,35.19
21/06/2019,10:52:56,35.19
21/06/2019,10:52:58,35.19
21/06/2019,10:53:00,35.25
21/06/2019,10:53:02,35.25
21/06/2019,10:53:04,35.25
21/06/2019,10:53:06,35.25
21/06/2019,10:53:08,35.25
21/06/2019,10:53:10,35.25
21/06/2019,10:53:12,35.31
21/06/2019,10:53:14,35.31
21/06/2019,10:53:16,35.31
21/06/2019,10:53:18,35.31
21/06/2019,10:53:20,35.31
21/06/2019,10:53:22,35.25
21/06/2019,10:53:24,35.31
21/06/2019,10:53:26,35.31
21/06/2019,10:53:28,35.31
21/06/2019,10:53:30,35.31
21/06/2019,10:53:32,35.25
21/06/2019,10:53:34,35.25
21/06/2019,10:53:36,35.25
21/06/2019,10:53:38,35.25
21/06/2019,10:53:40,35.25
21/06/2019,10:53:42,35.25
21/06/2019,10:53:44,35.25
21/06/2019,10:53:46,35.25
21/06/2019,10:53:48,35.25
21/06/2019,10:53:50,35.31
21/06/2019,10:53:52,35.31
21/06/2019,10:53:54,35.31
21/06/2019,10:53:56,35.31
21/06/2019,10:53:58,35.31
21/06/2019,10:54:00,35.31
21/06/2019,10:54:02,35.31
21/06/2019,10:54:04,35.31
21/06/2019,10:54:06,35.31
21/06/2019,10:54:08,35.31
21/06/2019,10:54:10,35.31
21/06/2019,10:54:12,35.31
21/06/2019,10:54:14,35.25
21/06/2019,10:54:16,35.25
21/06/2019,10:54:18,35.25
21/06/2019,10:54:20,35.25
21/06/2019,10:54:22,35.25
21/06/2019,10:54:24,35.25
21/06/2019,10:54:26,35.25
21/06/2019,10:54:28,35.31
21/06/2019,10:54:30,35.25
21/06/2019,10:54:32,35.31
21/06/2019,10:54:34,35.31
21/06/2019,10:54:36,35.31
21/06/2019,10:54:38,35.31
21/06/2019,10:54:40,35.31
21/06/2019,10:54:42,35.31
21/06/2019,10:54:44,35.31
21/06/2019,10:54:46,35.31
21/06/2019,10:54:48,35.31
21/06/2019,10:54:50,35.31
21/06/2019,10:54:52,35.31
21/06/2019,10:54:54,35.31
21/06/2019,10:54:56,35.38
21/06/2019,10:54:58,35.38
21/06/2019,10:55:00,35.38
21/06/2019,10:55:02,35.38
21/06/2019,10:55:04,35.38
21/06/2019,10:55:06,35.38
21/06/2019,10:55:08,35.38
21/06/2019,10:55:10,35.31
21/06/2019,10:55:12,35.31
21/06/2019,10:55:14,35.31
21/06/2019,10:55:16,35.38
21/06/2019,10:55:18,35.38
21/06/2019,10:55:20,35.38
21/06/2019,10:55:22,35.38
21/06/2019,10:55:24,35.38
21/06/2019,10:55:26,35.31
21/06/2019,10:55:28,35.38
21/06/2019,10:55:30,35.38
21/06/2019,10:55:32,35.38
21/06/2019,10:55:34,35.38
21/06/2019,10:55:36,35.38
21/06/2019,10:55:38,35.38
21/06/2019,10:55:40,35.38
21/06/2019,10:55:42,35.38
21/06/2019,10:55:44,35.38
21/06/2019,10:55:46,35.38
21/06/2019,10:55:48,35.31
21/06/2019,10:55:50,35.31
21/06/2019,10:55:52,35.31
21/06/2019,10:55:54,35.31
21/06/2019,10:55:56,35.31
21/06/2019,10:55:58,35.31
21/06/2019,10:56:00,35.25
21/06/2019,10:56:02,35.25
21/06/2019,10:56:04,35.25
21/06/2019,10:56:06,35.25
21/06/2019,10:56:08,35.25
21/06/2019,10:56:10,35.25
21/06/2019,10:56:12,35.25
21/06/2019,10:56:14,35.31
21/06/2019,10:56:16,35.31
21/06/2019,10:56:18,35.31
21/06/2019,10:56:20,35.31
21/06/2019,10:56:22,35.31
21/06/2019,10:56:24,35.38
21/06/2019,10:56:26,35.38
21/06/2019,10:56:28,35.38
21/06/2019,10:56:30,35.38
21/06/2019,10:56:32,35.31
21/06/2019,10:56:34,35.38
21/06/2019,10:56:36,35.38
21/06/2019,10:56:38,35.38
21/06/2019,10:56:40,35.38
21/06/2019,10:56:42,35.38
21/06/2019,10:56:44,35.38
21/06/2019,10:56:46,35.38
21/06/2019,10:56:48,35.38
21/06/2019,10:56:50,35.38
21/06/2019,10:56:52,35.38
21/06/2019,10:56:54,35.38
21/06/2019,10:56:56,35.38
21/06/2019,10:56:58,35.38
21/06/2019,10:57:00,35.31
21/06/2019,10:57:02,35.31
21/06/2019,10:57:04,35.31
21/06/2019,10:57:06,35.38
21/06/2019,10:57:08,35.31
21/06/2019,10:57:10,35.38
21/06/2019,10:57:12,35.31
21/06/2019,10:57:14,35.38
21/06/2019,10:57:16,35.38
21/06/2019,10:57:18,35.38
21/06/2019,10:57:20,35.38
21/06/2019,10:57:22,35.38
21/06/2019,10:57:24,35.38
21/06/2019,10:57:26,35.38
21/06/2019,10:57:28,35.38
21/06/2019,10:57:30,35.44
21/06/2019,10:57:32,35.38
21/06/2019,10:57:34,35.44
21/06/2019,10:57:36,35.44
21/06/2019,10:57:38,35.44
21/06/2019,10:57:40,35.44
21/06/2019,10:57:42,35.44
21/06/2019,10:57:44,35.44
21/06/2019,10:57:46,35.44
21/06/2019,10:57:48,35.44
21/06/2019,10:57:50,35.44
21/06/2019,10:57:52,35.44
21/06/2019,10:57:54,35.44
21/06/2019,10:57:56,35.44
21/06/2019,10:57:58,35.44
21/06/2019,10:58:00,35.44
21/06/2019,10:58:02,35.44
21/06/2019,10:58:04,35.44
21/06/2019,10:58:06,35.44
21/06/2019,10:58:08,35.5
21/06/2019,10:58:10,35.44
21/06/2019,10:58:12,35.5
21/06/2019,10:58:14,35.5
21/06/2019,10:58:16,35.5
21/06/2019,10:58:18,35.5
21/06/2019,10:58:20,35.5
21/06/2019,10:58:22,35.5
21/06/2019,10:58:24,35.5
21/06/2019,10:58:26,35.5
21/06/2019,10:58:28,35.5
21/06/2019,10:58:30,35.5
21/06/2019,10:58:32,35.5
21/06/2019,10:58:34,35.5
21/06/2019,10:58:36,35.5
21/06/2019,10:58:38,35.5
21/06/2019,10:58:40,35.5
21/06/2019,10:58:42,35.5
21/06/2019,10:58:44,35.5
21/06/2019,10:58:46,35.5
21/06/2019,10:58:48,35.5
21/06/2019,10:58:50,35.56
21/06/2019,10:58:52,35.56
21/06/2019,10:58:54,35.56
21/06/2019,10:58:56,35.56
21/06/2019,10:58:58,35.56
21/06/2019,10:59:00,35.56
21/06/2019,10:59:02,35.56
21/06/2019,10:59:04,35.56
21/06/2019,10:59:06,35.56
21/06/2019,10:59:08,35.56
21/06/2019,10:59:10,35.56
21/06/2019,10:59:12,35.56
21/06/2019,10:59:14,35.56
21/06/2019,10:59:16,35.56
21/06/2019,10:59:18,35.56
21/06/2019,10:59:20,35.56
21/06/2019,10:59:22,35.56
21/06/2019,10:59:24,35.56
21/06/2019,10:59:26,35.56
21/06/2019,10:59:28,35.56
21/06/2019,10:59:30,35.56
21/06/2019,10:59:32,35.56
21/06/2019,10:59:34,35.56
21/06/2019,10:59:36,35.56
21/06/2019,10:59:38,35.56
21/06/2019,10:59:40,35.56
21/06/2019,10:59:42,35.56
21/06/2019,10:59:44,35.56
21/06/2019,10:59:46,35.63
21/06/2019,10:59:48,35.63
21/06/2019,10:59:50,35.63
21/06/2019,10:59:52,35.63
21/06/2019,10:59:54,35.63
21/06/2019,10:59:56,35.63
21/06/2019,10:59:58,35.63
21/06/2019,11:00:00,35.63
21/06/2019,11:00:02,35.63
21/06/2019,11:00:04,35.63
21/06/2019,11:00:06,35.63
21/06/2019,11:00:08,35.63
21/06/2019,11:00:10,35.63
21/06/2019,11:00:12,35.63
21/06/2019,11:00:14,35.63
21/06/2019,11:00:16,35.69
21/06/2019,11:00:18,35.69
21/06/2019,11:00:20,35.69
21/06/2019,11:00:22,35.69
21/06/2019,11:00:24,35.69
21/06/2019,11:00:26,35.69
21/06/2019,11:00:28,35.69
21/06/2019,11:00:30,35.69
21/06/2019,11:00:32,35.69
21/06/2019,11:00:34,35.69
21/06/2019,11:00:36,35.69
21/06/2019,11:00:38,35.69
21/06/2019,11:00:40,35.69
21/06/2019,11:00:42,35.69
21/06/2019,11:00:44,35.69
21/06/2019,11:00:46,35.69
21/06/2019,11:00:48,35.69
21/06/2019,11:00:50,35.75
21/06/2019,11:00:52,35.75
21/06/2019,11:00:54,35.75
21/06/2019,11:00:56,35.75
21/06/2019,11:00:58,35.75
21/06/2019,11:01:00,35.75
21/06/2019,11:01:02,35.75
21/06/2019,11:01:04,35.75
21/06/2019,11:01:06,35.75
21/06/2019,11:01:08,35.75
21/06/2019,11:01:10,35.75
21/06/2019,11:01:12,35.75
21/06/2019,11:01:14,35.75
21/06/2019,11:01:16,35.75
21/06/2019,11:01:18,35.75
21/06/2019,11:01:20,35.75
21/06/2019,11:01:22,35.75
21/06/2019,11:01:24,35.75
21/06/2019,11:01:26,35.81
21/06/2019,11:01:28,35.81
21/06/2019,11:01:30,35.81
21/06/2019,11:01:32,35.81
21/06/2019,11:01:34,35.81
21/06/2019,11:01:36,35.81
21/06/2019,11:01:38,35.81
21/06/2019,11:01:40,35.81
21/06/2019,11:01:42,35.81
21/06/2019,11:01:44,35.81
21/06/2019,11:01:46,35.81
21/06/2019,11:01:48,35.88
21/06/2019,11:01:50,35.88
21/06/2019,11:01:52,35.88
21/06/2019,11:01:54,35.88
21/06/2019,11:01:56,35.88
21/06/2019,11:01:58,35.88
21/06/2019,11:02:00,35.88
21/06/2019,11:02:02,35.88
21/06/2019,11:02:04,35.88
21/06/2019,11:02:06,35.88
21/06/2019,11:02:08,35.88
21/06/2019,11:02:10,35.88
21/06/2019,11:02:12,35.94
21/06/2019,11:02:14,35.88
21/06/2019,11:02:16,35.94
21/06/2019,11:02:18,35.94
21/06/2019,11:02:20,35.88
21/06/2019,11:02:22,35.88
21/06/2019,11:02:24,35.94
21/06/2019,11:02:26,35.94
21/06/2019,11:02:28,35.94
21/06/2019,11:02:30,35.94
21/06/2019,11:02:32,35.94
21/06/2019,11:02:34,35.94
21/06/2019,11:02:36,35.94
21/06/2019,11:02:38,35.94
21/06/2019,11:02:40,35.94
21/06/2019,11:02:42,35.94
21/06/2019,11:02:44,35.94
21/06/2019,11:02:46,35.94
21/06/2019,11:02:48,35.94
21/06/2019,11:02:50,35.94
21/06/2019,11:02:52,35.94
21/06/2019,11:02:54,35.94
21/06/2019,11:02:56,36
21/06/2019,11:02:58,35.94
21/06/2019,11:03:00,35.94
21/06/2019,11:03:02,35.94
21/06/2019,11:03:04,35.94
21/06/2019,11:03:06,35.94
21/06/2019,11:03:08,35.94
21/06/2019,11:03:10,35.94
21/06/2019,11:03:12,36
21/06/2019,11:03:14,35.94
21/06/2019,11:03:16,35.94
21/06/2019,11:03:18,35.94
21/06/2019,11:03:20,36
21/06/2019,11:03:22,36
21/06/2019,11:03:24,36
21/06/2019,11:03:26,36
21/06/2019,11:03:28,36
21/06/2019,11:03:30,36
21/06/2019,11:03:32,36
21/06/2019,11:03:34,36
21/06/2019,11:03:36,36
21/06/2019,11:03:38,36
